can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$500.18",06/01/2015,"$710,445.36",Support,DIRECT MAIL - PRINTING,ZIP MAILING SERVICES INC.,1037534,N,SE24.76,201512289004424055,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$700.00",06/01/2015,"$709,945.18",Support,LIST RENTAL EXPENSE,OMEGA LIST COMPANY,1037534,N,SE24.257,201512289004424053,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,930.73",06/01/2015,"$693,534.92",Support,FULFILLMENT ITEMS - POSTERS,ADZIG,1037534,N,SE24.421,201512289004424049,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,207.44",06/01/2015,"$705,742.36",Support,DIRECT MAIL - PRINTING,COLORTREE GROUP INC.,1037534,N,SE24.201,201512289004424051,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,502.82",06/01/2015,"$709,245.18",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1037534,N,SE24.109,201512289004424053,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$9,000.00",06/01/2015,"$702,534.92",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1037534,N,SE24.349,201512289004424051,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$10,000.00",06/01/2015,"$690,604.19",Support,DIRECT MAIL - POSTAGE,ADVANCED RESPONSE SYSTEMS,1037534,N,SE24.322,201512289004424049,12/28/2015, ,06/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,591.38",06/08/2015,"$721,190.20",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1037535,N,SE24.110,201512289004424057,12/28/2015, ,06/08/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,500.00",06/08/2015,"$723,690.20",Support,DIRECT MAIL - POSTAGE,MDI IMAGING & MAIL,1037535,N,SE24.393,201512289004424059,12/28/2015, ,06/08/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$8,500.00",06/08/2015,"$732,190.20",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1037535,N,SE24.232,201512289004424059,12/28/2015, ,06/08/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$9,153.46",06/08/2015,"$719,598.82",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1037535,N,SE24.373,201512289004424057,12/28/2015, ,06/08/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$476.48",06/15/2015,"$891,579.80",Support,DIRECT MAIL - POSTAGE,SISK FULFILLMENT SERVICES,1037536,N,SE24.424,201512289004424069,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,000.00",06/15/2015,"$900,343.24",Support,DIRECT MAIL - POSTAGE,ZIP MAILING SERVICES INC.,1037536,N,SE24.74,201512289004424071,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,976.72",06/15/2015,"$761,140.28",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1037536,N,SE24.108,201512289004424065,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,100.00",06/15/2015,"$891,103.32",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1037536,N,SE24.229,201512289004424067,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,395.50",06/15/2015,"$741,987.31",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1037536,N,SE24.376,201512289004424061,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,949.31",06/15/2015,"$758,163.56",Support,DIRECT MAIL - PRINTING,DIRECTMAIL.COM,1037536,N,SE24.170,201512289004424063,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$5,401.61",06/15/2015,"$737,591.81",Support,DIRECT MAIL - PRINTING,ADVANCED RESPONSE SYSTEMS,1037536,N,SE24.318,201512289004424061,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$7,763.44",06/15/2015,"$899,343.24",Support,DIRECT MAIL - PRINTING,TRI STATE ENVELOPE CORP.,1037536,N,SE24.389,201512289004424069,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$11,226.94",06/15/2015,"$753,214.25",Support,FULFILLMENT ITEMS - LICENSE PLATE FRAMES,D&D UNLIMITED INC.,1037536,N,SE24.150,201512289004424063,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$29,070.28",06/15/2015,"$888,003.32",Support,DIRECT MAIL - PRINTING,RST MARKETING,1037536,N,SE24.227,201512289004424067,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$97,792.76",06/15/2015,"$858,933.04",Support,ONLINE ADVERTISING,OMEGA LIST COMPANY,1037536,N,SE24.268,201512289004424065,12/28/2015, ,06/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$17,555.27",08/10/2015,"$1,683,764.17",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1039122,N,SE24.1089,201601129004472246,01/12/2016, ,08/10/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$277,641.81",08/10/2015,"$1,986,933.55",Support,FULFILLMENT ITEMS - BOOKS,WESTLAND PRINTERS,1039122,N,SE24.1117,201601129004472254,01/12/2016, ,08/10/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$80.00",08/17/2015,"$2,013,759.77",Support,DIRECT MAIL - PRINTING,INTERNATIONAL DATA MANAGEMENT INC.,1039123,N,SE24.1102,201601129004472262,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$473.82",08/17/2015,"$2,010,563.33",Support,DIRECT MAIL - POSTAGE,ECG DATA CENTER,1039123,N,SE24.1098,201601129004472260,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$683.94",08/17/2015,"$2,014,443.71",Support,DIRECT MAIL - PRINTING,MDI IMAGING & MAIL,1039123,N,SE24.1105,201601129004472262,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,998.43",08/17/2015,"$2,010,089.51",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1039123,N,SE24.1093,201601129004472258,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,116.44",08/17/2015,"$2,013,679.77",Support,DIRECT MAIL - POSTAGE,INTERNATIONAL DATA MANAGEMENT INC.,1039123,N,SE24.1101,201601129004472260,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,131.95",08/17/2015,"$2,037,784.42",Support,DIRECT MAIL - POSTAGE,SISK FULFILLMENT SERVICES,1039123,N,SE24.1115,201601129004472266,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$6,420.12",08/17/2015,"$2,020,863.83",Support,LIST RENTAL EXPENSE,OMEGA LIST COMPANY,1039123,N,SE24.1108,201601129004472264,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$12,500.00",08/17/2015,"$2,050,284.42",Support,DIRECT MAIL - POSTAGE,ZIP MAILING SERVICES INC.,1039123,N,SE24.1124,201601129004472266,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$12,788.64",08/17/2015,"$2,033,652.47",Support,ONLINE ADVERTISING,OMEGA LIST COMPANY,1039123,N,SE24.1109,201601129004472264,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$19,979.49",08/17/2015,"$2,007,091.08",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1039123,N,SE24.1090,201601129004472258,01/12/2016, ,08/17/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$23,600.77",08/18/2015,"$2,129,185.19",Support,DIRECT MAIL - POSTAGE,MDI IMAGING & MAIL,1039128,N,SE24.1118,201601129004472366,01/12/2016, ,08/18/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$55,300.00",08/18/2015,"$2,105,584.42",Support,DIRECT MAIL - POSTAGE,ADVANCED RESPONSE SYSTEMS,1039128,N,SE24.1074,201601129004472366,01/12/2016, ,08/18/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P,CA,00,P, ,"$407.44",08/19/2015,"$43,103.57",Support,BROCHURES,"SARACINO, WILLIAM",1039137,N,SE24.1211,201601129004472650,01/12/2016, ,08/19/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,295.77",08/20/2015,"$2,178,720.96",Support,FULFILLMENT ITEMS - BUMPER STICKERS,DIRECT ANSWER,1039138,N,SE24.1212,201601129004472651,01/12/2016, ,08/20/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$48,240.00",08/20/2015,"$2,177,425.19",Support,FULFILLMENT ITEMS - BOOKS,BIEBER COMMUNICATIONS,1039138,N,SE24.1213,201601129004472651,01/12/2016, ,08/20/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$925.60",08/24/2015,"$2,184,550.54",Support,FULFILLMENT ITEMS - BOOKS,CAMPAIGN FUNDING DIRECT INC.,1039141,N,SE24.1119,201601129004472658,01/12/2016, ,08/24/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,208.43",08/24/2015,"$2,186,758.97",Support,DIRECT MAIL - POSTAGE,INTERNATIONAL DATA MANAGEMENT INC.,1039141,N,SE24.1103,201601129004472660,01/12/2016, ,08/24/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,903.98",08/24/2015,"$2,183,624.94",Support,FULFILLMENT ITEMS - DECALS,ADZIG,1039141,N,SE24.1075,201601129004472658,01/12/2016, ,08/24/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$64,225.00",08/24/2015,"$2,250,983.97",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1039141,N,SE24.1111,201601129004472660,01/12/2016, ,08/24/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$739.88",08/26/2015,"$2,257,683.47",Support,FULFILLMENT ITEMS - STICKERS,PLAZA PRINTERS,1039143,N,SE24.1216,201601129004472752,01/12/2016, ,08/26/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,385.00",08/26/2015,"$2,253,368.97",Support,DIRECT MAIL - PRINTING,BIEBER COMMUNICATIONS,1039143,N,SE24.1214,201601129004472750,01/12/2016, ,08/26/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,574.62",08/26/2015,"$2,256,943.59",Support,FULFILLMENT ITEMS - SIGNAGE & BUTTONS,D&D UNLIMITED INC.,1039143,N,SE24.1215,201601129004472750,01/12/2016, ,08/26/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$890.40",08/27/2015,"$2,272,305.87",Support,FULFILLMENT ITEMS - AUDIO BOOKS,VIDEOFILES INC.,1039146,N,SE24.1218,201601129004472763,01/12/2016, ,08/27/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$13,732.00",08/27/2015,"$2,271,415.47",Support,FULFILLMENT ITEMS - MAGNETS,DIRECT ANSWER,1039146,N,SE24.1217,201601129004472763,01/12/2016, ,08/27/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$102,174.00",09/10/2015,"$2,670,663.84",Support,FULFILLMENT ITEMS - SUPPORTER CARDS & BROCHURES,BIEBER COMMUNICATIONS,1040469,N,SE24.1235,201601189004515489,01/18/2016, ,09/10/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$40.00",09/14/2015,"$2,763,944.26",Support,DIRECT MAIL - PRINTING,INTERNATIONAL DATA MANAGEMENT INC.,1040470,N,SE24.1157,201601189004515499,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$350.04",09/14/2015,"$2,758,495.59",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1040470,N,SE24.1154,201601189004515495,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,499.16",09/14/2015,"$2,758,145.55",Support,FULFILLMENT ITEMS - MUGS & MAGNETS,D&D UNLIMITED INC.,1040470,N,SE24.1134,201601189004515495,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,781.64",09/14/2015,"$2,763,904.26",Support,DIRECT MAIL - POSTAGE,INTERNATIONAL DATA MANAGEMENT INC.,1040470,N,SE24.1156,201601189004515497,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,530.22",09/14/2015,"$2,841,210.73",Support,DIRECT MAIL - PRINTING,TRI STATE ENVELOPE CORP.,1040470,N,SE24.1136,201601189004515503,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,627.03",09/14/2015,"$2,762,122.62",Support,DIRECT MAIL - POSTAGE,ECG DATA CENTER,1040470,N,SE24.1155,201601189004515497,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$5,305.11",09/14/2015,"$2,769,249.37",Support,DIRECT MAIL - PRINTING,MDI IMAGING & MAIL,1040470,N,SE24.1158,201601189004515499,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$6,661.00",09/14/2015,"$2,775,910.37",Support,LIST RENTAL EXPENSE,OMEGA LIST COMPANY,1040470,N,SE24.1135,201601189004515501,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$9,950.85",09/14/2015,"$270,312.96",Support,DIRECT MAIL - PRINTING,COLORTREE GROUP INC.,1040470,N,SE24.1133,201601189004515491,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$13,459.93",09/14/2015,"$2,716,972.89",Support,FULFILLMENT ITEMS - BOOKLETS,CP DIRECT,1040470,N,SE24.1152,201601189004515493,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$21,300.00",09/14/2015,"$2,797,210.37",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1040470,N,SE24.1131,201601189004515501,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$22,898.27",09/14/2015,"$2,693,562.11",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1040470,N,SE24.1132,201601189004515491,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$39,673.50",09/14/2015,"$2,756,646.39",Support,DIRECT MAIL - PRINTING,CP DIRECT,1040470,N,SE24.1153,201601189004515493,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$41,470.14",09/14/2015,"$2,838,680.51",Support,DIRECT MAIL - PRINTING,RST MARKETING,1040470,N,SE24.1159,201601189004515503,01/18/2016, ,09/14/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,015.51",09/15/2015,"$2,843,226.24",Support,FULFILLMENT ITEMS - BOOKS,HARPER COLLINS PUBLISHERS,1040471,N,SE24.1150,201601189004515505,01/18/2016, ,09/15/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,000.00",09/18/2015,"$2,844,226.24",Support,DIRECT MAIL - POSTAGE,POSTMASTER,1040473,N,SE24.1160,201601189004515512,01/18/2016, ,09/18/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P,NC,00,P, ,"$1,600.98",09/21/2015,"$58,676.63",Support,SIGNAGE,STAPLES,1040474,N,SE24.1239,201601189004515524,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$28.00",09/21/2015,"$2,919,892.91",Support,LIST RENTAL EXPENSE,OMEGA LIST COMPANY,1040474,N,SE24.1138,201601189004515522,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$116.46",09/21/2015,"$2,912,629.26",Support,DIRECT MAIL - PRINTING,MDI IMAGING & MAIL,1040474,N,SE24.1142,201601189004515520,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$203.11",09/21/2015,"$2,912,512.80",Support,DIRECT MAIL - POSTAGE,ECG DATA CENTER,1040474,N,SE24.1163,201601189004515520,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,019.09",09/21/2015,"$2,912,309.69",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1040474,N,SE24.1162,201601189004515518,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,000.00",09/21/2015,"$2,847,226.24",Support,FULFILLMENT ITEMS - BUMPER STICKERS & SIGNAGE,A1 VAN AD ITEMS,1040474,N,SE24.1240,201601189004515514,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,952.03",09/21/2015,"$2,852,178.27",Support,AGENCY FEES - CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1040474,N,SE24.1140,201601189004515514,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$7,235.65",09/21/2015,"$2,919,864.91",Support,LIST RENTAL EXPENSE,OMEGA LIST COMPANY,1040474,N,SE24.1143,201601189004515522,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$8,114.63",09/21/2015,"$2,860,292.90",Support,DIRECT MAIL - PRINTING,COLORTREE GROUP INC.,1040474,N,SE24.1141,201601189004515516,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$11,879.86",09/21/2015,"$2,943,772.77",Support,DIRECT MAIL - PRINTING,ZIP MAILING SERVICES INC.,1040474,N,SE24.1129,201601189004515526,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$12,000.00",09/21/2015,"$2,931,892.91",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1040474,N,SE24.1139,201601189004515524,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$22,997.70",09/21/2015,"$2,883,290.60",Support,DIRECT MAIL - PRINTING,CP DIRECT,1040474,N,SE24.1161,201601189004515516,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$28,000.00",09/21/2015,"$2,911,290.60",Support,DIRECT MAIL - POSTAGE,DIRECTMAIL.COM,1040474,N,SE24.1137,201601189004515518,01/18/2016, ,09/21/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,000.00",09/22/2015,"$2,944,772.77",Support,DIRECT MAIL - POSTAGE,POSTMASTER,1040476,N,SE24.1164,201601189004515533,01/18/2016, ,09/22/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$3,228.23",09/24/2015,"$2,948,001.00",Support,FULFILLMENT ITEMS - CLOTHING & MAGNETS,DIRECT ANSWER,1040477,N,SE24.1241,201601189004515535,01/18/2016, ,09/24/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$400.00",09/28/2015,"$3,004,536.40",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1040478,N,SE24.1145,201601189004515545,01/18/2016, ,09/28/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$647.79",09/28/2015,"$2,977,581.59",Support,DIRECT MAIL - PRINTING,CAMPAIGN FUNDING DIRECT INC.,1040478,N,SE24.1166,201601189004515539,01/18/2016, ,09/28/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,155.55",09/28/2015,"$3,001,851.37",Support,DIRECT MAIL - POSTAGE,ECG DATA CENTER,1040478,N,SE24.1169,201601189004515543,01/18/2016, ,09/28/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,285.03",09/28/2015,"$3,004,136.40",Support,DIRECT MAIL - PRINTING,MDI IMAGING & MAIL,1040478,N,SE24.1149,201601189004515545,01/18/2016, ,09/28/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,640.90",09/28/2015,"$2,999,695.82",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1040478,N,SE24.1168,201601189004515543,01/18/2016, ,09/28/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,710.90",09/28/2015,"$2,976,933.80",Support,FULFILLMENT ITEMS - CLOTHING & COINS,CAMPAIGN FUNDING DIRECT INC.,1040478,N,SE24.1165,201601189004515537,01/18/2016, ,09/28/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$690.00",06/22/2015,"$969,671.07",Support,FULFILLMENT ITEMS - BUTTONS,ADZIG,1037537,N,SE24.423,201512289004424081,12/28/2015, ,06/22/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,155.07",06/22/2015,"$952,881.07",Support,DIRECT MAIL - POSTAGE,SISK FULFILLMENT SERVICES,1037537,N,SE24.427,201512289004424079,12/28/2015, ,06/22/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,246.56",06/22/2015,"$933,116.81",Support,DIRECT MAIL - POSTAGE,INTERNATIONAL DATA MANAGEMENT INC.,1037537,N,SE24.255,201512289004424075,12/28/2015, ,06/22/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$5,500.00",06/22/2015,"$951,726.00",Support,DIRECT MAIL - POSTAGE,RST MARKETING,1037537,N,SE24.234,201512289004424077,12/28/2015, ,06/22/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,422.83",06/11/2015,"$734,613.03",Support,T-SHIRTS AND STICKERS,A1 VAN AD ITEMS,1039104,N,SE24.220,201601129004472093,01/12/2016, ,06/11/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,400.00",06/11/2015,"$739,013.03",Support,VEHICLE ADVERTISING,SUN SOLUTIONS OF THE UPSTATE LLC,1039104,N,SE24.139,201601129004472093,01/12/2016, ,06/11/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,000.00",06/16/2015,"$918,493.95",Support,VEHICLE ADVERTISING,SUN SOLUTIONS OF THE UPSTATE LLC,1039105,N,SE24.140,201601129004472095,01/12/2016, ,06/16/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$7,327.88",06/16/2015,"$914,493.95",Support,FULFILLMENT ITEMS - YARD SIGNS,DIRECT ANSWER,1039105,N,SE24.215,201601129004472095,01/12/2016, ,06/16/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P,IA,00,P, ,"$15,000.00",08/01/2015,"$112,120.22",Support,BILLBOARD,CLEAR CHANNEL OUTDOOR,1039109,N,SE24.1207,201601129004472109,01/12/2016, ,08/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$10,745.00",08/01/2015,"$1,583,921.56",Support,FULFILLMENT ITEMS - SIGNAGE & CLOTHING,D&D UNLIMITED INC.,1039109,N,SE24.1208,201601129004472109,01/12/2016, ,08/01/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$151.20",08/03/2015,"$1,585,096.23",Support,AGENCY FEES- CONSULTING,CAMPAIGN FUNDING DIRECT INC.,1039114,N,SE24.1077,201601129004472146,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,023.47",08/03/2015,"$1,584,945.03",Support,FULFILLMENT ITEMS - BOOKS & YARD SIGNS,CAMPAIGN FUNDING DIRECT INC.,1039114,N,SE24.1126,201601129004472146,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,121.43",08/03/2015,"$1,587,920.09",Support,DIRECT MAIL - LIST MAINTENANCE,ECG DATA CENTER,1039114,N,SE24.1095,201601129004472148,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$1,702.43",08/03/2015,"$1,586,798.66",Support,DIRECT MAIL - POSTAGE,ECG DATA CENTER,1039114,N,SE24.1094,201601129004472148,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,000.00",08/03/2015,"$1,642,263.52",Support,DIRECT MAIL - POSTAGE,ZIP MAILING SERVICES INC.,1039114,N,SE24.1122,201601129004472154,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,142.77",08/03/2015,"$1,590,062.86",Support,DIRECT MAIL - POSTAGE,INTERNATIONAL DATA MANAGEMENT INC.,1039114,N,SE24.1099,201601129004472150,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$2,900.00",08/03/2015,"$1,640,263.52",Support,DIRECT MAIL - POSTAGE,WESTLAND PRINTERS,1039114,N,SE24.1116,201601129004472154,01/12/2016, ,08/03/2015
 ,"CARSON, BEN",C00569905,The 2016 Committee,P, ,00,P, ,"$4,166.05",08/03/2015,"$1,637,363.52",Support,DIRECT MAIL - POSTAGE,SISK FULFILLMENT SERVICES,1039114,N,SE24.1113,201601129004472152,01/12/2016, ,08/03/2015
